sch_deid,grade,st,school_magnet,school_titlei,tr_ts,school_enroll,frpl_prop,asian_prop,black_prop,hisp_prop,white_prop,period,mean_orf,post
11383,4,OR,Not applicable,Title I schoolwide school,135,661,0.465960665658094,0.00740740740740741,0.0148148148148148,0.17037037037037,0.718518518518519,y2_boy,86.7345132743363,1
11383,4,OR,Not applicable,Title I schoolwide school,135,661,0.465960665658094,0.00740740740740741,0.0148148148148148,0.17037037037037,0.718518518518519,y2_moy,121.677165354331,1
11383,5,OR,Not applicable,Title I schoolwide school,144,661,0.465960665658094,0.00694444444444444,0.00694444444444444,0.138888888888889,0.743055555555556,y1_boy,106.342657342657,0
11383,5,OR,Not applicable,Title I schoolwide school,144,661,0.465960665658094,0.00694444444444444,0.00694444444444444,0.138888888888889,0.743055555555556,y1_moy,128.236111111111,0
11383,5,OR,Not applicable,Title I schoolwide school,144,661,0.465960665658094,0.00694444444444444,0.00694444444444444,0.138888888888889,0.743055555555556,y2_boy,109.378378378378,1
11383,5,OR,Not applicable,Title I schoolwide school,144,661,0.465960665658094,0.00694444444444444,0.00694444444444444,0.138888888888889,0.743055555555556,y2_moy,120.373983739837,1
11384,1,OR,Not applicable,Title I schoolwide school,58,366,0.674863387978142,0.0971075854838489,0.184332090050483,0.0862068965517242,0.810344827586207,y1_boy,8.73684210526316,0
11384,1,OR,Not applicable,Title I schoolwide school,58,366,0.674863387978142,0.0971075854838489,0.184332090050483,0.0862068965517242,0.810344827586207,y1_moy,27.140350877193,0
11384,1,OR,Not applicable,Title I schoolwide school,58,366,0.674863387978142,0.0971075854838489,0.184332090050483,0.0862068965517242,0.810344827586207,y2_boy,11.804347826087,1
11384,1,OR,Not applicable,Title I schoolwide school,58,366,0.674863387978142,0.0971075854838489,0.184332090050483,0.0862068965517242,0.810344827586207,y2_moy,18.1724137931034,1
11384,2,OR,Not applicable,Title I schoolwide school,54,366,0.674863387978142,0.126077255081358,0.272886638587459,0.0185185185185185,0.925925925925926,y1_boy,45.0535714285714,0
11384,2,OR,Not applicable,Title I schoolwide school,54,366,0.674863387978142,0.126077255081358,0.272886638587459,0.0185185185185185,0.925925925925926,y1_moy,89.8888888888889,0
11384,2,OR,Not applicable,Title I schoolwide school,54,366,0.674863387978142,0.126077255081358,0.272886638587459,0.0185185185185185,0.925925925925926,y2_boy,41.8723404255319,1
11384,2,OR,Not applicable,Title I schoolwide school,54,366,0.674863387978142,0.126077255081358,0.272886638587459,0.0185185185185185,0.925925925925926,y2_moy,65.0408163265306,1
11384,3,OR,Not applicable,Title I schoolwide school,57,366,0.674863387978142,0.0726596416559955,0,0.105263157894737,0.859649122807018,y1_boy,77.2105263157895,0
11384,3,OR,Not applicable,Title I schoolwide school,57,366,0.674863387978142,0.0726596416559955,0,0.105263157894737,0.859649122807018,y1_moy,108.8,0
11384,3,OR,Not applicable,Title I schoolwide school,57,366,0.674863387978142,0.0726596416559955,0,0.105263157894737,0.859649122807018,y2_boy,80.1041666666667,1
11384,3,OR,Not applicable,Title I schoolwide school,57,366,0.674863387978142,0.0726596416559955,0,0.105263157894737,0.859649122807018,y2_moy,97.1458333333333,1
11384,4,OR,Not applicable,Title I schoolwide school,64,366,0.674863387978142,0.0846731215796138,0.415134649586271,0.0625,0.875,y1_boy,101.578125,0
11384,4,OR,Not applicable,Title I schoolwide school,64,366,0.674863387978142,0.0846731215796138,0.415134649586271,0.0625,0.875,y1_moy,156.328125,0
11384,4,OR,Not applicable,Title I schoolwide school,64,366,0.674863387978142,0.0846731215796138,0.415134649586271,0.0625,0.875,y2_boy,98.25,1
11384,4,OR,Not applicable,Title I schoolwide school,64,366,0.674863387978142,0.0846731215796138,0.415134649586271,0.0625,0.875,y2_moy,133.925,1
11384,5,OR,Not applicable,Title I schoolwide school,70,366,0.674863387978142,0.0176199703997388,0.358700947854752,0.0571428571428571,0.857142857142857,y1_boy,111.042857142857,0
11384,5,OR,Not applicable,Title I schoolwide school,70,366,0.674863387978142,0.0176199703997388,0.358700947854752,0.0571428571428571,0.857142857142857,y1_moy,124.070422535211,0
11384,5,OR,Not applicable,Title I schoolwide school,70,366,0.674863387978142,0.0176199703997388,0.358700947854752,0.0571428571428571,0.857142857142857,y2_boy,107.652173913043,1
11384,5,OR,Not applicable,Title I schoolwide school,70,366,0.674863387978142,0.0176199703997388,0.358700947854752,0.0571428571428571,0.857142857142857,y2_moy,121.508771929825,1
11385,1,OR,Not applicable,Title I schoolwide school,11,55,1.23636363636364,0,0.216831238175556,0.0774122642269397,1,y1_boy,5.54545454545455,0
11385,1,OR,Not applicable,Title I schoolwide school,11,55,1.23636363636364,0,0.216831238175556,0.0774122642269397,1,y1_moy,13.1818181818182,0
11385,1,OR,Not applicable,Title I schoolwide school,11,55,1.23636363636364,0,0.216831238175556,0.0774122642269397,1,y2_boy,9.63636363636364,1
11385,1,OR,Not applicable,Title I schoolwide school,11,55,1.23636363636364,0,0.216831238175556,0.0774122642269397,1,y2_moy,25.8,1
11385,2,OR,Not applicable,Title I schoolwide school,9,55,1.23636363636364,0.133782828185963,0.0467502567039044,0.222222222222222,0.666666666666667,y1_boy,36.4444444444444,0
11385,2,OR,Not applicable,Title I schoolwide school,9,55,1.23636363636364,0.133782828185963,0.0467502567039044,0.222222222222222,0.666666666666667,y1_moy,58.5555555555556,0
11385,2,OR,Not applicable,Title I schoolwide school,9,55,1.23636363636364,0.133782828185963,0.0467502567039044,0.222222222222222,0.666666666666667,y2_boy,21.4444444444444,1
11385,2,OR,Not applicable,Title I schoolwide school,9,55,1.23636363636364,0.133782828185963,0.0467502567039044,0.222222222222222,0.666666666666667,y2_moy,52.1111111111111,1
11385,3,OR,Not applicable,Title I schoolwide school,10,55,1.23636363636364,0,0.902417083735191,0.1,0.8,y1_boy,51.1111111111111,0
11385,3,OR,Not applicable,Title I schoolwide school,10,55,1.23636363636364,0,0.902417083735191,0.1,0.8,y1_moy,89.2222222222222,0
11385,3,OR,Not applicable,Title I schoolwide school,10,55,1.23636363636364,0,0.902417083735191,0.1,0.8,y2_boy,51.8,1
11385,3,OR,Not applicable,Title I schoolwide school,10,55,1.23636363636364,0,0.902417083735191,0.1,0.8,y2_moy,85.5,1
11385,4,OR,Not applicable,Title I schoolwide school,4,55,1.23636363636364,0.223891474703128,0.0538346771608109,0.25,0.75,y1_boy,94.6666666666667,0
11385,4,OR,Not applicable,Title I schoolwide school,4,55,1.23636363636364,0.223891474703128,0.0538346771608109,0.25,0.75,y1_moy,147.5,0
11385,4,OR,Not applicable,Title I schoolwide school,4,55,1.23636363636364,0.223891474703128,0.0538346771608109,0.25,0.75,y2_boy,86.3333333333333,1
11385,4,OR,Not applicable,Title I schoolwide school,4,55,1.23636363636364,0.223891474703128,0.0538346771608109,0.25,0.75,y2_moy,117.375,1
11386,1,OR,Not applicable,Title I schoolwide school,85,316,1.07278481012658,0.0289227878077533,0.0117647058823529,0.117647058823529,0.776470588235294,y1_boy,9.86885245901639,0
11386,1,OR,Not applicable,Title I schoolwide school,85,316,1.07278481012658,0.0289227878077533,0.0117647058823529,0.117647058823529,0.776470588235294,y1_moy,21,0
11386,1,OR,Not applicable,Title I schoolwide school,85,316,1.07278481012658,0.0289227878077533,0.0117647058823529,0.117647058823529,0.776470588235294,y2_boy,4.76190476190476,1
11386,1,OR,Not applicable,Title I schoolwide school,85,316,1.07278481012658,0.0289227878077533,0.0117647058823529,0.117647058823529,0.776470588235294,y2_moy,10.3538461538462,1
11386,2,OR,Not applicable,Title I schoolwide school,75,316,1.07278481012658,0.0890988341477992,0.307466075765623,0.12,0.746666666666667,y1_boy,41.1884057971015,0
11386,2,OR,Not applicable,Title I schoolwide school,75,316,1.07278481012658,0.0890988341477992,0.307466075765623,0.12,0.746666666666667,y1_moy,67.5507246376812,0
11386,2,OR,Not applicable,Title I schoolwide school,75,316,1.07278481012658,0.0890988341477992,0.307466075765623,0.12,0.746666666666667,y2_boy,29.6779661016949,1
11386,2,OR,Not applicable,Title I schoolwide school,75,316,1.07278481012658,0.0890988341477992,0.307466075765623,0.12,0.746666666666667,y2_moy,54.5166666666667,1
11386,3,OR,Not applicable,Title I schoolwide school,82,316,1.07278481012658,0.0848662188084823,0.0121951219512195,0.121951219512195,0.768292682926829,y1_boy,64.780487804878,0
11386,3,OR,Not applicable,Title I schoolwide school,82,316,1.07278481012658,0.0848662188084823,0.0121951219512195,0.121951219512195,0.768292682926829,y1_moy,90.7590361445783,0
11386,3,OR,Not applicable,Title I schoolwide school,82,316,1.07278481012658,0.0848662188084823,0.0121951219512195,0.121951219512195,0.768292682926829,y2_boy,62.625,1
11386,3,OR,Not applicable,Title I schoolwide school,82,316,1.07278481012658,0.0848662188084823,0.0121951219512195,0.121951219512195,0.768292682926829,y2_moy,78.5454545454545,1
11386,4,OR,Not applicable,Title I schoolwide school,74,316,1.07278481012658,0.198622146636259,0.225836200507566,0.189189189189189,0.77027027027027,y1_boy,81.4084507042254,0
11386,4,OR,Not applicable,Title I schoolwide school,74,316,1.07278481012658,0.198622146636259,0.225836200507566,0.189189189189189,0.77027027027027,y1_moy,120.802816901408,0
11386,4,OR,Not applicable,Title I schoolwide school,74,316,1.07278481012658,0.198622146636259,0.225836200507566,0.189189189189189,0.77027027027027,y2_boy,83.8793103448276,1
11386,4,OR,Not applicable,Title I schoolwide school,74,316,1.07278481012658,0.198622146636259,0.225836200507566,0.189189189189189,0.77027027027027,y2_moy,114.78431372549,1
11387,1,OR,Not applicable,Title I schoolwide school,72,322,0.807453416149068,0.0681769154756783,0.335193380396728,0.0555555555555556,0.847222222222222,y1_boy,13.8888888888889,0
11387,1,OR,Not applicable,Title I schoolwide school,72,322,0.807453416149068,0.0681769154756783,0.335193380396728,0.0555555555555556,0.847222222222222,y1_moy,28.3972602739726,0
11387,1,OR,Not applicable,Title I schoolwide school,72,322,0.807453416149068,0.0681769154756783,0.335193380396728,0.0555555555555556,0.847222222222222,y2_boy,24.1875,1
11387,1,OR,Not applicable,Title I schoolwide school,72,322,0.807453416149068,0.0681769154756783,0.335193380396728,0.0555555555555556,0.847222222222222,y2_moy,26.75,1
11387,2,OR,Not applicable,Title I schoolwide school,60,322,0.807453416149068,0.0731984346658396,0,0.233333333333333,0.683333333333333,y1_boy,44.8360655737705,0
11387,2,OR,Not applicable,Title I schoolwide school,60,322,0.807453416149068,0.0731984346658396,0,0.233333333333333,0.683333333333333,y1_moy,77.3548387096774,0
11387,2,OR,Not applicable,Title I schoolwide school,60,322,0.807453416149068,0.0731984346658396,0,0.233333333333333,0.683333333333333,y2_boy,45.9298245614035,1
11387,2,OR,Not applicable,Title I schoolwide school,60,322,0.807453416149068,0.0731984346658396,0,0.233333333333333,0.683333333333333,y2_moy,80.8833333333333,1
11387,3,OR,Not applicable,Title I schoolwide school,71,322,0.807453416149068,0.088160115970351,0.028169014084507,0.140845070422535,0.746478873239437,y1_boy,68.7361111111111,0
11387,3,OR,Not applicable,Title I schoolwide school,71,322,0.807453416149068,0.088160115970351,0.028169014084507,0.140845070422535,0.746478873239437,y1_moy,94.7428571428571,0
11387,3,OR,Not applicable,Title I schoolwide school,71,322,0.807453416149068,0.088160115970351,0.028169014084507,0.140845070422535,0.746478873239437,y2_boy,60.1272727272727,1
11387,3,OR,Not applicable,Title I schoolwide school,71,322,0.807453416149068,0.088160115970351,0.028169014084507,0.140845070422535,0.746478873239437,y2_moy,86.3454545454545,1
11387,4,OR,Not applicable,Title I schoolwide school,61,322,0.807453416149068,0.0380605812341155,0,0.0983606557377049,0.852459016393443,y1_boy,98.2786885245902,0
11387,4,OR,Not applicable,Title I schoolwide school,61,322,0.807453416149068,0.0380605812341155,0,0.0983606557377049,0.852459016393443,y1_moy,132.280701754386,0
11387,4,OR,Not applicable,Title I schoolwide school,61,322,0.807453416149068,0.0380605812341155,0,0.0983606557377049,0.852459016393443,y2_boy,79.0377358490566,1
11387,4,OR,Not applicable,Title I schoolwide school,61,322,0.807453416149068,0.0380605812341155,0,0.0983606557377049,0.852459016393443,y2_moy,107.962264150943,1
11387,5,OR,Not applicable,Title I schoolwide school,58,322,0.807453416149068,0.0196877737587851,0.0184450772168711,0.172413793103448,0.741379310344828,y1_boy,109.64406779661,0
11387,5,OR,Not applicable,Title I schoolwide school,58,322,0.807453416149068,0.0196877737587851,0.0184450772168711,0.172413793103448,0.741379310344828,y1_moy,121.145161290323,0
11387,5,OR,Not applicable,Title I schoolwide school,58,322,0.807453416149068,0.0196877737587851,0.0184450772168711,0.172413793103448,0.741379310344828,y2_boy,98.4772727272727,1
11387,5,OR,Not applicable,Title I schoolwide school,58,322,0.807453416149068,0.0196877737587851,0.0184450772168711,0.172413793103448,0.741379310344828,y2_moy,114.951219512195,1
