sedalea,sedaleaname,fips,stateabb,math,read,pernam,perasn,perhsp,perblk,perwht,perfl,perecd,perell,perspeced,totenrl,rsflnfl,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,single_momavgall,locale
4002910,AMBER-POCASSET                                              ,40,OK,0.129832484945706,0.206252884855,0.051803604,6.6286353e-05,0.044951588,0.010474566,0.89270395,0.41679731,0.49652702,0,0.13664399,199.4,0,0.73811466,10.976442,0.21286714,0.0407684,0.088454403,0.090443715,Rural
4003000,ANADARKO                                                    ,40,OK,-0.148197946800698,-0.126168527147808,0.70141834,0.0042523677,0.11185499,0.029934146,0.15254015,0.80751789,0.82826072,0.035186853,0.10628223,973.1,0.019958619,-1.3293128,10.565861,0.14696082,0.10866025,0.21202362,0.27530539,Town
4003010,ANDERSON                                                    ,40,OK,0.00426782214070168,-0.0537420426579351,0.18640135,0.00273551,0.025601013,0.01516685,0.77009529,0.47543925,0.53299129,0.0010638298,0.13462228,143.3,0,0.77086121,11.027609,0.21125032,0.057720024,0.081917405,0.0707528,Rural
4003060,ANTLERS                                                     ,40,OK,0.000359438827189981,-0.037048603850411,0.35466564,0.018751314,0.03756332,0.0067359381,0.58228379,0.70909315,0.80713522,0.0056658718,0.16538103,437.2,0,-0.69734991,10.356071,0.16919622,0.065070406,0.19670075,0.17187764,Rural
4003120,ARAPAHO-BUTLER                                              ,40,OK,0.241324776889047,0.177298987304645,0.046514541,0.0062051592,0.12030727,0.0062111886,0.82076186,0.36269158,0.49870464,0.0017892134,0.11322916,162.2,0,0.83200353,10.791428,0.15358737,0.020066388,0.064115182,0.077714719,Rural
4003180,ARDMORE                                                     ,40,OK,-0.191454251645782,-0.107329679305363,0.16766018,0.013184451,0.15554866,0.20456634,0.45904037,0.80459422,0.86901873,0.07106515,0.13570762,1294.8,0.017559296,-0.71726513,10.471723,0.17663516,0.064139046,0.15586191,0.26159436,Town
4003210,ARKOMA                                                      ,40,OK,-0.0864979496133616,-0.086119917457581,0.057758756,0.0013793104,0.048089638,0.004595669,0.88817662,0.72324485,0.74594229,0,0.18962,161.4,0.00022867191,-1.3544834,10.306703,0.13374634,0.078509681,0.22795761,0.24214098,Suburb
4003240,ARNETT                                                      ,40,OK,0.0423330797435973,0.0278902533245875,0.021018697,0.0026153848,0.10647603,0.0093586911,0.86053121,0.3403931,0.43557101,0,0.14773355,83.4,0,0.95611954,10.820028,0.25629389,0.027381768,0.045840062,0.081517361,Rural
4003300,ASHER                                                       ,40,OK,-0.116107963659179,-0.104452750553344,0.39267766,0,0.060576007,0.012923871,0.53382242,0.61216056,0.67057782,0,0.13672389,115.4,0,-0.14149135,10.55509,0.13974985,0.061970495,0.11628758,0.12984769,Rural
4003360,ATOKA                                                       ,40,OK,-0.0790741768469735,0.00247966419112565,0.34319538,0.014107654,0.053177416,0.097881399,0.49163815,0.66997975,0.68960422,0,0.22396459,345.1,0,-1.0061873,10.351179,0.17411499,0.057159171,0.23717088,0.24505027,Rural
4003450,AVANT                                                       ,40,OK,-0.415139932429747,-0.426486972461264,0.57910174,0,0.026296403,0,0.39460185,0.78341496,0.81590921,0.011794873,0.22919779,51.5,0,0.52980137,10.799328,0.18113491,0.054701168,0.08723899,0.084766038,Rural
4003540,BANNER                                                      ,40,OK,0.135324305153853,0.166980305783346,0.064317949,0.012801972,0.10654774,0.0050735557,0.81125879,0.40189293,0.45538813,0.010823759,0.11729372,116.7,0,1.2564698,11.172898,0.32207766,0.047381997,0.041430246,0.096957825,Rural
4003570,BARNSDALL                                                   ,40,OK,-0.0891667033295967,-0.037154597211985,0.13117279,0,0.037248183,0.0076300283,0.82394898,0.52036345,0.61736375,0.0036952044,0.17882264,193.7,0,0.24841467,10.584579,0.13789259,0.066682488,0.0549202,0.10574286,Rural
4003630,BARTLESVILLE                                                ,40,OK,0.276230988008861,0.196326331814148,0.15761369,0.023499526,0.10688527,0.060449094,0.65155244,0.42110133,0.49349049,0.038559843,0.10802149,2718.2,0.09616562,0.35534269,10.781137,0.31116292,0.049723122,0.10008355,0.16931908,Town
4003660,BATTIEST                                                    ,40,OK,0.163142425410303,0.03137748342224,0.57967854,0,0.0060077142,0,0.41431376,0.71619862,0.91463661,0.012585527,0.14183816,115.5,0,-0.16006599,10.60085,0.16047993,0.061879586,0.11971636,0.15683287,Rural
4003750,BEAVER                                                      ,40,OK,-0.0591670901886387,-0.0871365143575334,0.0048388401,0.0030643649,0.33384192,0.0044743875,0.65378052,0.47643855,0.57591856,0.049565971,0.10090636,157.6,0,0.35864234,10.694654,0.17759322,0.042656213,0.078724921,0.12924486,Rural
4003810,BEGGS                                                       ,40,OK,-0.10283045495496,-0.102946122112278,0.27557823,0.001310973,0.057203848,0.072666399,0.59324056,0.58455181,0.66291201,0.016415507,0.15886132,525.3,0,-0.20247309,10.779791,0.14939414,0.07894624,0.14359502,0.17418587,Rural
4003840,BELFONTE                                                    ,40,OK,-0.18071759759698,-0.229644030339365,0.6830585,0.0047503617,0.066648945,0,0.2455422,0.77529067,0.9946059,0.16904813,0.30925545,92.6,0.036098432,-0.75895905,10.400206,0.067817464,0.066288687,0.17634252,0.15374196,Rural
4003930,BENNINGTON                                                  ,40,OK,-0.144809845621124,-0.147882917538394,0.49648234,0,0.015662672,0.008640755,0.47921422,0.69372272,0.79291767,0.00084269664,0.29807901,124,0,-0.26181477,10.528537,0.17944744,0.063100398,0.13544264,0.16864429,Rural
4004020,BERRYHILL                                                   ,40,OK,0.0362649772692982,0.107817945679861,0.16064516,0.0014821724,0.0482172,0.010175313,0.77948016,0.2566078,0.33697477,0.001049205,0.09472768,511.8,0,0.90118796,11.022608,0.251636,0.036971387,0.0384789,0.16649793,Suburb
4004110,BETHANY                                                     ,40,OK,0.324415646969603,0.308224529194561,0.060773067,0.013561828,0.14921464,0.046394508,0.73005593,0.34818849,0.37025994,0.046889052,0.15140119,723.1,0.06077211,-0.047729332,10.589105,0.24692647,0.072773248,0.092969529,0.22341953,Suburb
4004230,BETHEL                                                      ,40,OK,0.0657812983910211,0.0504739168437808,0.18152991,0.0057218359,0.022468545,0.011661234,0.77861845,0.40217778,0.45699376,0.0029818185,0.13936453,600.7,0,0.63467216,10.985843,0.17732094,0.050384484,0.08689107,0.12384437,Rural
4004350,BIG PASTURE                                                 ,40,OK,0.129227574206242,0.111229386568488,0.068358772,0,0.1511863,0.0070948042,0.77336013,0.44334754,0.48117638,0,0.16017473,84.7,0,0.5128395,10.785443,0.18727429,0.058186486,0.052639484,0.1234151,Rural
4004360,BILLINGS                                                    ,40,OK,-0.528035135632393,-0.372254369713702,0.077046163,0,0.021934524,0.017569445,0.88344985,0.77999556,0.791031,0,0.20085204,31.8,0,0.030231973,10.697487,0.17949378,0.056474753,0.11695541,0.13267131,Rural
4004470,BISHOP                                                      ,40,OK,0.475176440357811,0.208468475475541,0.060647726,0.021018481,0.23241463,0.27693796,0.40898123,0.47189641,0.61018205,0,0.11097234,224.9,0,0.25821719,10.883828,0.16861172,0.068725236,0.11553364,0.12992766,Urban
4004500,BIXBY                                                       ,40,OK,0.274273574293825,0.218907320500815,0.094710179,0.01210964,0.083377361,0.020251255,0.78955156,0.19228858,0.22069487,0.025790125,0.12494332,2526.2,0.012426698,1.5031412,11.261024,0.40359494,0.028034274,0.029507902,0.097846918,Suburb
4004630,BLACKWELL                                                   ,40,OK,0.121185994568825,0.0458791007183277,0.25070721,0.0027682406,0.11262134,0.0099046314,0.62399858,0.61162794,0.71189189,0.023345854,0.16517529,615.4,7.237988e-06,-0.45125812,10.523678,0.13446103,0.075333774,0.14856578,0.14629935,Town
4004650,BLAIR                                                       ,40,OK,-0.163240078872805,-0.214088051440882,0.055655412,0.0084819887,0.22485352,0.027416099,0.68359298,0.52191108,0.55098015,0,0.14984289,120.1,0,0.24570411,10.780976,0.16850145,0.039476722,0.11349379,0.13363883,Rural
4004680,BLANCHARD                                                   ,40,OK,0.0562275075349458,0.160573077951829,0.14631447,0.0062883003,0.054083608,0.012017765,0.78129584,0.372334,0.44200182,0.0088193035,0.11691476,786.5,0,0.82042563,11.087267,0.25516006,0.041014187,0.082073472,0.12874253,Rural
4004830,BLUEJACKET                                                  ,40,OK,-0.147178052956746,-0.11410970579804,0.48348749,0.009030127,0.016153514,0,0.4913289,0.61903399,0.67698932,0,0.16846322,93.5,0,0.086120494,10.670945,0.13647667,0.037521821,0.086494908,0.1218514,Rural
4004860,BOISE CITY                                                  ,40,OK,-0.133537240194378,-0.1024108297773,0.042938128,0.0072621428,0.40980759,0.0068597849,0.53313237,0.58491492,0.68524945,0.11222283,0.15960279,117.5,0.00034361554,0.2500141,10.591137,0.17810012,0.03398753,0.11129954,0.10182881,Rural
4004950,BOKOSHE                                                     ,40,OK,-0.24835970833445,-0.168217295549204,0.25367552,0.009970583,0.028696334,0.020735664,0.68692189,0.89430511,0.93931836,0,0.17383532,90.7,0,-0.67204463,10.438015,0.1167533,0.071146592,0.14992079,0.16278878,Rural
4005010,BOONE-APACHE                                                ,40,OK,-0.0091205920333909,-0.0109168677230757,0.44740117,0.0022454911,0.098946445,0.0062446548,0.44516224,0.62810016,0.76277751,0.0051332675,0.11043569,252.1,0,-0.76470679,10.551867,0.15707074,0.080930032,0.16306306,0.21501942,Rural
4005040,BOSWELL                                                     ,40,OK,-0.0607175315309803,-0.0492052749036452,0.43605056,0,0.073992744,0.054448493,0.43550819,0.67019504,0.73894674,0,0.20866759,151.4,0,-1.1900557,10.239263,0.096483454,0.06615103,0.20036878,0.24464045,Rural
4005130,BOWLEGS                                                     ,40,OK,-0.186270091827812,-0.210408457824291,0.33530641,0.00057471264,0.038393851,0.012625426,0.61309958,0.80804694,0.84975511,0.024587177,0.18717992,122.6,0,-0.10860119,10.555009,0.1028705,0.055549029,0.15215585,0.11384007,Rural
4005160,BOWRING                                                     ,40,OK,-0.120673215775921,-0.117768490101007,0.45413244,0,0.064354196,0.0033257334,0.47818762,0.64709002,0.72975028,0.0297467,0.20105572,45.9,0,0.085221045,10.40692,0.13371521,0.060850985,0.082635187,0.13006672,Rural
4005280,BRAGGS                                                      ,40,OK,-0.277857362905414,-0.298723995977525,0.53015578,0.00026918665,0.022889549,0.010277214,0.43640828,0.7555024,0.85101861,0.0038307228,0.24081862,79.7,0,0.12766463,10.733542,0.12501004,0.057456054,0.11788191,0.14713252,Rural
4005340,BRAY-DOYLE                                                  ,40,OK,-0.225848382066216,-0.0617992997073924,0.044055097,0.0010958987,0.032248415,0.0018882126,0.92071235,0.39218712,0.54690516,0.00057306595,0.14363533,165.8,0,0.29476711,10.845496,0.1127985,0.070707209,0.10437062,0.080376498,Rural
4005400,BRIDGE CREEK                                                ,40,OK,0.0803656109158115,0.0643657422746896,0.086926043,0.0042019691,0.072193474,0.0091476999,0.8275308,0.37784344,0.47441432,0.0077837114,0.10807759,651.1,0,0.7732352,11.053958,0.19251347,0.053092964,0.073080242,0.1103746,Rural
4005430,BRIGGS                                                      ,40,OK,-0.141826039421205,-0.154160205341581,0.69637269,0.00066980132,0.12793145,0.0029481249,0.17207795,0.85898155,0.98351961,0.048143957,0.14021146,275.7,0,-0.056475963,10.557926,0.26370984,0.061328731,0.10883639,0.13722926,Rural
4005460,BRISTOW                                                     ,40,OK,0.0140900202057363,0.0646485767872257,0.30470094,0.0056713726,0.030776484,0.089846127,0.56900507,0.55416727,0.61830515,0.001555007,0.15735954,756,0,-0.58615631,10.504872,0.14532226,0.069104269,0.16287577,0.20761693,Town
4005490,BROKEN ARROW                                                ,40,OK,0.00640536489582919,0.0574845933290086,0.089519054,0.030364918,0.11168587,0.055064,0.71336615,0.32152948,0.40946394,0.038458232,0.12296849,7864.7,0.027770638,0.9790771,11.100821,0.29711607,0.03961226,0.056380644,0.13361031,Suburb
4005520,BROKEN BOW                                                  ,40,OK,0.00535723795458229,0.0331835920982179,0.34481612,0.0074053006,0.084325828,0.091064483,0.47238827,0.78206927,0.80985916,0.04599864,0.12555736,667,0,-1.3620081,10.355267,0.14110392,0.093133099,0.23533306,0.22329116,Town
4005580,BRUSHY                                                      ,40,OK,0.0255027703685042,-0.0141785738468747,0.56053364,0,0.059108842,0.0089773182,0.37138021,0.72648048,0.81105852,0.0019323671,0.16736919,205,0,-0.21517585,10.570216,0.12601103,0.065168217,0.13297553,0.1406018,Rural
4005760,BUFFALO                                                     ,40,OK,-0.156472944354324,-0.124136664632098,0.0027698632,0,0.32953477,0.00083278853,0.66686261,0.49034998,0.5959245,0.10242817,0.11673485,124.9,0,0.8368696,10.75697,0.22697437,0.040308207,0.050353758,0.088206008,Rural
4005820,BUFFALO VALLEY                                              ,40,OK,-0.403515216309546,-0.412603356806453,0.4725019,0,0.038241573,0.017347826,0.47190869,0.66657633,0.68703538,0.0073833447,0.18704718,73.7,0,-0.47464684,10.392422,0.17545715,0.074738115,0.12780756,0.11673988,Rural
4006000,BUTNER                                                      ,40,OK,-0.475084421222967,-0.49390955455658,0.30183238,0,0.029798109,0.019040717,0.64932883,0.67334664,0.7501905,0,0.22935647,99.2,0,-0.25836799,10.530289,0.15866123,0.062424228,0.14548826,0.10330229,Rural
4006060,BYNG                                                        ,40,OK,0.0873346318671707,0.139187973433857,0.40347549,0.0020937577,0.049254503,0.021504696,0.52367157,0.48751903,0.58301556,0.010005272,0.17463379,756.1,0.0075416868,0.57890975,10.824425,0.28961021,0.045023706,0.080077164,0.13617711,Rural
4006120,CACHE                                                       ,40,OK,0.0200086675737773,0.0842498404686373,0.17904602,0.019364694,0.10642286,0.091457158,0.60370928,0.35361779,0.44321728,0.0062576788,0.15928061,785.4,0,0.83287901,11.1669,0.24599282,0.049429312,0.066049002,0.12146312,Rural
4006150,CADDO                                                       ,40,OK,0.0168889110647902,0.0677762590431837,0.34660804,0,0.020256909,0.0021507146,0.63098437,0.69901973,0.67045307,0.00060951285,0.18510707,212.8,0,0.20478801,10.581387,0.24375369,0.045368411,0.10676501,0.12709974,Rural
4006180,CALERA                                                      ,40,OK,-0.0845203825018573,-0.0208306881141638,0.34843808,0.0078999195,0.039154589,0.0082044192,0.59630299,0.58853638,0.67311811,0.00042796004,0.17831835,293,0,0.004039607,10.686128,0.18704861,0.058435589,0.092306443,0.18013643,Town
4006240,CALUMET                                                     ,40,OK,-0.0260174636459734,0.00775462285028466,0.2206637,0,0.075880364,0.01645191,0.68700403,0.64437306,0.7415362,0.0085826851,0.12488554,109.8,0,0.1811305,10.884354,0.19885883,0.051469181,0.098605894,0.19131958,Rural
4006270,CALVIN                                                      ,40,OK,-0.189412381293163,-0.0556736693357063,0.2878727,0,0.046417922,0.00087919086,0.66483021,0.72626454,0.75864923,0.0037441861,0.2770569,67.6,0,-0.34860089,10.571136,0.17085847,0.065877393,0.14218257,0.17651781,Rural
4006330,CAMERON                                                     ,40,OK,-0.376441557185512,-0.34887841674496,0.3526209,0.0068551451,0.039262701,0.0018920035,0.59936923,0.66311896,0.79103112,0.016855398,0.1902767,126.7,0,-0.42949647,10.5109,0.080857441,0.068874419,0.13293916,0.16137561,Rural
4006390,CANADIAN                                                    ,40,OK,0.0979976967330311,0.116506731312442,0.52130455,0.00035693368,0.027585877,0.0086802114,0.44207245,0.77839398,0.8008008,0.014127995,0.20414065,205.2,0.043976784,-0.28910261,10.540002,0.13730983,0.073283717,0.14003508,0.12984712,Rural
4006420,CANEY                                                       ,40,OK,-0.201490066373421,-0.19331840406419,0.44548023,0,0.051854234,0.0062560993,0.49640945,0.74528825,0.81090164,0,0.16422901,101.1,0,-0.045105755,10.541509,0.15067407,0.059885319,0.090937972,0.13596514,Rural
4006480,CANTON                                                      ,40,OK,-0.206147940070937,-0.120852923758624,0.29238254,0.0014031082,0.082372136,0.0012048192,0.62263739,0.57442337,0.68877023,0.03507765,0.18137418,166,0,0.04300984,10.546848,0.20452127,0.068301342,0.097535796,0.099191666,Rural
4006510,CANUTE                                                      ,40,OK,0.0274756045780718,0.0630566872294964,0.08685907,0.003097733,0.087058216,0.023871616,0.79911339,0.48277095,0.55710381,0.0065802038,0.12156458,153.3,0,0.63215077,10.860081,0.14690799,0.039281972,0.046764281,0.11459918,Rural
4006630,CARNEGIE                                                    ,40,OK,0.0401429059841874,-0.0184220790513651,0.42012557,0.0031272226,0.16231781,0.018470263,0.39595914,0.74508333,0.81959075,0.028712867,0.12329233,250.2,0,-0.79101944,10.372067,0.16185784,0.076233461,0.15158866,0.20206311,Rural
4006690,CARNEY                                                      ,40,OK,-0.174291121509886,-0.161810738372452,0.22631484,0.00016276976,0.0075886599,0.0020371466,0.76389658,0.62553483,0.72730082,0,0.16109318,99.2,0,-0.16679406,10.526422,0.14034638,0.05378243,0.12948789,0.16160753,Rural
4006810,CASHION                                                     ,40,OK,-0.0647850953755191,0.050871478423416,0.072551712,0.0023357123,0.043537501,0.0064757434,0.8750993,0.2382943,0.3186813,0.0062051234,0.10902396,229.8,0,0.88800937,11.07246,0.20606929,0.050538599,0.044437923,0.099327505,Rural
4006850,OKEMAH                                                      ,40,OK,-0.234747249587953,-0.20784344300313,0.45919424,0.0055132951,0.016514098,0.057281144,0.46149725,0.66127753,0.70051867,0.00047041941,0.1934285,358.8,0,-1.0792447,10.44113,0.13709176,0.083521262,0.19878954,0.22274758,Town
4006870,CATOOSA                                                     ,40,OK,-0.140233400942774,-0.0689483519882687,0.29822108,0.017110959,0.14222631,0.017646996,0.52479464,0.52736032,0.64726329,0.053646363,0.15428649,922.2,0,0.34719765,10.890154,0.17200287,0.050250173,0.10908879,0.15046987,Suburb
4006930,CAVE SPRINGS                                                ,40,OK,-0.234065114655663,-0.123728906181372,0.86580276,0,0.020991215,0.0019607844,0.11124524,0.82329249,0.95270115,0.26912335,0.24618632,50.3,0,-0.44143382,10.469742,0.13945484,0.063516021,0.12599273,0.1460997,Rural
4006960,CEMENT                                                      ,40,OK,-0.237686264908589,-0.156710098692204,0.16175172,0,0.054211125,0.010490275,0.77354687,0.6564886,0.70555472,0.00078183453,0.18072675,107.1,0,-0.52467537,10.539207,0.051996868,0.071519367,0.14671685,0.15260015,Rural
4007140,CENTRAL                                                     ,40,OK,-0.124023551010929,0.0813813467062721,0.58669877,0.006751515,0.082877226,0.0064236061,0.31724885,0.65402579,0.73711026,0.005445329,0.1964211,194.7,0,-0.34559366,10.549204,0.12267207,0.059020873,0.14448421,0.17882372,Rural
4007170,CENTRAL HIGH                                                ,40,OK,0.194857789028643,0.200135465032213,0.069269747,0.00099999993,0.056252558,0.025155306,0.84832239,0.28766555,0.40294442,0,0.089479521,180.1,0,0.6689114,10.942436,0.16313845,0.050322261,0.063249744,0.091011159,Rural
4007290,CHANDLER                                                    ,40,OK,0.0602955314677848,0.0830248841498577,0.13253832,0.0074122483,0.03293141,0.045143358,0.78197467,0.41863492,0.47068724,0,0.12547795,509.6,0,0.20118509,10.733969,0.16170904,0.058133926,0.096309155,0.12265498,Town
4007320,CHATTANOOGA                                                 ,40,OK,-0.182291815628067,-0.136441352842055,0.067975678,0.013548169,0.029748987,0.0041813105,0.88454586,0.40658957,0.47008154,0,0.11060409,101.3,0,0.27815464,10.832479,0.17781341,0.054719776,0.087127306,0.11865617,Rural
4007350,CHECOTAH                                                    ,40,OK,-0.0508013149892784,-0.0492204265559777,0.37645227,0.0035796086,0.021818388,0.051220827,0.54692888,0.70431513,0.77929455,0.00053435873,0.15462129,645.4,0,-0.78986788,10.40009,0.12764856,0.090761192,0.17874821,0.1537478,Town
4007380,CHELSEA                                                     ,40,OK,-0.25557280517758,-0.188107779970759,0.56735516,0.00015366894,0.023081327,0.0098373406,0.39957249,0.64557147,0.73556471,0.000952381,0.1922977,411.8,0,-0.35171157,10.724516,0.13593763,0.095835865,0.13547458,0.1551939,Rural
4007410,CHEROKEE                                                    ,40,OK,-0.0880976884802413,-0.131433675522237,0.057398126,0.00018601191,0.073986344,0.0077033406,0.86072618,0.40878233,0.51969129,0.008088721,0.17587048,145,0,0.73127264,10.854747,0.26399735,0.032780111,0.078442007,0.12297864,Rural
4007500,CHEYENNE                                                    ,40,OK,0.173588831428323,0.222305420306491,0.011261412,0.0024074074,0.10770715,0.0053108283,0.87331319,0.34726769,0.37902841,0.010132379,0.1379392,144,0,0.46927962,10.876416,0.19788446,0.052528974,0.070997089,0.12934238,Rural
4007560,CHICKASHA                                                   ,40,OK,-0.0443351310822896,0.00184893831308765,0.098182313,0.0098689236,0.11802588,0.10732537,0.66659749,0.69777238,0.77747637,0.026805809,0.14192696,1003,0.0094608106,-0.42563587,10.537884,0.18866596,0.055759188,0.14930484,0.22407991,Town
4007620,CHOCTAW-NICOMA PARK                                         ,40,OK,0.0285851760882809,0.0931644599684833,0.1049874,0.0079190433,0.064849183,0.04836696,0.77387744,0.33276513,0.4031744,0.0021247631,0.13121219,2399.3,0.0090967873,1.1036713,11.15257,0.25573084,0.036618982,0.047128797,0.10814646,Suburb
4007670,CHOUTEAU-MAZIE                                              ,40,OK,-0.107937960177328,-0.201883537371557,0.3296079,0.0031936548,0.024599619,0.011136996,0.63146186,0.67335677,0.77579576,0.0095822737,0.15791638,383.1,0.022074094,-0.15092197,10.66678,0.12210362,0.048432179,0.13440995,0.1292841,Rural
4007710,CIMARRON                                                    ,40,OK,-0.176498451003521,-0.203030399108101,0.027074793,0.0056166765,0.052110702,0.01294299,0.90225482,0.43873399,0.51846725,0.0069843829,0.18143527,115.9,0,0.90107113,10.850235,0.22913396,0.026926745,0.053103589,0.087577812,Rural
4007740,CLAREMORE                                                   ,40,OK,0.0939088466658416,0.0909436857921615,0.31091368,0.011538572,0.087018766,0.024086284,0.56644267,0.47515118,0.52199918,0.027450997,0.14368495,1709.1,0.023261081,0.049691476,10.745176,0.20633401,0.066611156,0.11241154,0.19868511,Town
4007800,CLAYTON                                                     ,40,OK,-0.141719878692639,-0.19792416607963,0.37697029,0,0.0052089035,0.0021620938,0.6156587,0.81364769,0.77605247,0,0.26719111,101.7,0,-0.82124305,10.3127,0.12581372,0.068183027,0.18446916,0.18446551,Rural
4008010,CLEORA                                                      ,40,OK,0.0945757722882348,0.114190054310841,0.44182172,0.0023809525,0.026100336,0,0.529697,0.39272764,0.4925327,0,0.16289255,80.4,0,0.033493388,10.67605,0.1704651,0.074757248,0.090868801,0.078542888,Rural
4008040,CLEVELAND                                                   ,40,OK,-0.168186402479183,-0.0996811407653642,0.18395442,0.0052641542,0.033183131,0.0099456208,0.76765269,0.56111467,0.6659025,0.0012925559,0.1560778,755.7,0,0.079343282,10.734442,0.15198684,0.058975577,0.091101013,0.1662347,Town
4008070,CLINTON                                                     ,40,OK,0.0803674471354062,0.0888707861518292,0.091077842,0.012002353,0.46835858,0.044431865,0.38412938,0.68022364,0.75079238,0.17495525,0.11347875,968.6,0,-0.16269964,10.62986,0.18804224,0.050500158,0.11312848,0.21988174,Town
4008130,COALGATE                                                    ,40,OK,-0.133865487018261,-0.0318501386441677,0.4487564,0.0014254425,0.048908122,0.007935321,0.4929747,0.66550654,0.74682951,0.0013980541,0.23332036,293.7,0,-0.72254968,10.36315,0.12144279,0.076765694,0.1335008,0.20482415,Rural
4008220,COLBERT                                                     ,40,OK,-0.0790432252566678,-0.100656412029141,0.39765194,0.0011427841,0.065774165,0.034539811,0.50089133,0.67544425,0.79149717,0.010927632,0.17765115,353.1,0,-0.31085268,10.522795,0.14433873,0.073620379,0.12269719,0.17658037,Rural
4008250,COLCORD                                                     ,40,OK,-0.176210820510371,-0.0569603399213969,0.55425811,0.027366526,0.017929312,0.0093001975,0.39114588,0.76191157,0.83072996,0.073548719,0.1901166,232.8,0,-0.546049,10.490399,0.11250151,0.074242041,0.14253424,0.17287563,Rural
4008310,COLEMAN                                                     ,40,OK,-0.154576746848133,-0.0412928963019927,0.35684583,0.0034436195,0.077546172,0.0016017138,0.56056267,0.64577246,0.74962521,0.0020463704,0.22036584,76.5,0,-0.0033334075,10.662928,0.15979747,0.071126416,0.11149897,0.11784042,Rural
4008370,COLLINSVILLE                                                ,40,OK,0.0969983299921772,0.076363972887481,0.31574446,0.04879088,0.050588708,0.0065379143,0.57833803,0.31554875,0.410384,0.023682216,0.12590852,1142.6,0,0.9176175,11.069709,0.25492966,0.046989027,0.068418376,0.11631081,Suburb
4008460,COMANCHE                                                    ,40,OK,-0.153303873254343,-0.053787210612116,0.15563954,0.0016753341,0.054978706,0.0087022074,0.77900422,0.48923513,0.58114845,0.0062510888,0.13482213,466.3,0,0.028299339,10.623781,0.1170405,0.059091162,0.10837188,0.14396127,Rural
4008490,COMMERCE                                                    ,40,OK,-0.0571238114408659,-0.0825354454524133,0.33501813,0.0028717974,0.2503258,0.011881385,0.39990288,0.70321947,0.77197903,0.15698005,0.15459797,383.5,0,-1.066467,10.323629,0.10095544,0.074339606,0.19691305,0.2206248,Town
4008610,COPAN                                                       ,40,OK,-0.291355944153571,-0.162231277545145,0.30679688,0.0041572647,0.013534796,0.0015040186,0.67400706,0.56158113,0.63956344,0,0.14468586,94.7,0,0.60027224,10.834949,0.17514095,0.046135038,0.073074259,0.118386,Rural
4008640,CORDELL                                                     ,40,OK,0.108039731640017,0.0949561038765303,0.071182095,0.0034187776,0.082290791,0.015033541,0.82807481,0.51749337,0.6301415,0.0025047329,0.13465375,324.9,0.0033665977,0.26938871,10.754972,0.23410748,0.057686776,0.090866625,0.15153891,Town
4008730,COTTONWOOD                                                  ,40,OK,0.329222199159674,0.344447925718059,0.46899194,0.011455733,0.035715468,0.013992447,0.46984443,0.53567708,0.59212714,0,0.33967283,106.1,0,0.038621373,10.619856,0.15556262,0.05395541,0.11308698,0.14209096,Rural
4008790,COVINGTON-DOUGLAS                                           ,40,OK,-0.209785414127855,-0.175197653144618,0.063789897,0.0015748031,0.12476365,0.0006329114,0.80923879,0.54727811,0.69071239,0.0043635229,0.1227211,120,0,0.4361448,10.722973,0.22185735,0.049188584,0.079850942,0.11909758,Rural
4008850,COWETA                                                      ,40,OK,-0.0515180941464572,0.0156785721348116,0.27565575,0.0095698889,0.043076538,0.037459176,0.63423866,0.36858529,0.43077791,0.022440558,0.14470413,1459,0.0051282328,0.55101663,10.940324,0.20112534,0.045050874,0.088491283,0.16641495,Suburb
4008940,COYLE                                                       ,40,OK,-0.20182874787796,-0.0850243539018578,0.18685815,0.001616715,0.068256997,0.31259108,0.43067706,0.68065155,0.70663249,0.00088495575,0.20107017,147.5,0,0.031832498,10.690656,0.22854733,0.070922397,0.11489975,0.11711474,Rural
4009000,CRESCENT                                                    ,40,OK,-0.18031938356804,-0.192391638007208,0.1748299,0.0011949004,0.026439141,0.048834793,0.74870127,0.46759874,0.59430569,0.0040202513,0.16452251,274,0,0.038121086,10.643663,0.16041158,0.051284667,0.091876142,0.17568998,Rural
4009060,CROOKED OAK                                                 ,40,OK,-0.353217042421457,-0.377037646086618,0.046043918,0.0020516724,0.65478015,0.173345,0.12377924,0.89808899,0.89183742,0.32673031,0.1375193,512.7,0,-2.6869566,10.081813,0.015163905,0.093627475,0.27296224,0.28825557,Urban
4009090,CROWDER                                                     ,40,OK,-0.0833312909612633,-0.0916044487738207,0.36079848,0,0.015863696,0.0053117853,0.61802608,0.61210114,0.68662107,0,0.19089366,203.1,0,0.30007181,10.797765,0.12500519,0.063760258,0.11217369,0.07692764,Rural
4009150,CRUTCHO                                                     ,40,OK,-0.477282626317421,-0.368666106260771,0.0366349,0.0011923314,0.076396242,0.68937105,0.19640546,0.91772032,0.98651409,0.021720331,0.16065076,178.3,0,-1.3666244,10.375455,0.1473925,0.051047321,0.20762341,0.28524083,Suburb
4009240,CUSHING                                                     ,40,OK,-0.0745234428005708,-0.0517399691163787,0.21864422,0.0087645091,0.053409815,0.025073117,0.69410837,0.52546263,0.59770107,0,0.15804766,782.5,0.020327311,-0.36595172,10.616755,0.12403389,0.075057268,0.14489897,0.18521936,Rural
