sch_deid,grade,y1_boy_mean,y1_moy_mean,y2_boy_mean,y2_moy_mean,st,school_magnet,school_titlei,tr_ts,school_enroll,frpl_prop,pre,post,asian_prop,black_prop,hisp_prop,white_prop
10352,3,59.8777777777778,91.3722222222222,53.0181818181818,79.3869047619048,CA,No,Title I schoolwide school,187,902,1.00776053215078,75.625,66.2025432900433,0.0053475935828877,0.0641711229946524,0.909090909090909,0.0160427807486631
10352,4,88.5886075949367,124.527950310559,72.9875776397515,111.784810126582,CA,No,Title I schoolwide school,168,902,1.00776053215078,106.558278952748,92.3861938831668,0,0.0416666666666667,0.934523809523809,0.0238095238095238
10352,5,93.08,102.863945578231,86.4556962025316,107.06,CA,No,Title I schoolwide school,184,902,1.00776053215078,97.9719727891155,96.7578481012658,0.0654834280426484,0.0434782608695652,0.907608695652174,0.0434782608695652
10353,1,22.1855670103093,50.26,21.2135922330097,39.5769230769231,CA,No,Title I schoolwide school,101,560,1.24464285714286,36.2227835051547,30.3952576549664,0.146916815829236,0.0297029702970297,0.96039603960396,0.671149133526196
10353,2,57.78,90.1326530612245,61.09375,86.7835051546392,CA,No,Title I schoolwide school,100,560,1.24464285714286,73.9563265306123,73.9386275773196,0.01,0.03,0.94,0.02
10353,3,71.1,110.537735849057,70.978021978022,100.640449438202,CA,No,Title I schoolwide school,110,560,1.24464285714286,90.8188679245285,85.809235708112,0.0181818181818182,0.00909090909090909,0.927272727272727,0.0272727272727273
10353,4,94.0406504065041,131.5,91.2843137254902,130.066666666667,CA,No,Title I schoolwide school,122,560,1.24464285714286,112.770325203252,110.675490196079,0.0245901639344262,0.46746838882918,0.885245901639344,0.0819672131147541
10353,5,95.511811023622,117.992125984252,93.7428571428571,109.125,CA,No,Title I schoolwide school,127,560,1.24464285714286,106.751968503937,101.433928571429,0,0.0236220472440945,0.960629921259842,0.015748031496063
10354,1,16.6125,32.6867469879518,17.6125,25.8072289156627,CA,No,Title I schoolwide school,82,452,1.08407079646018,24.6496234939759,21.7098644578314,0.0852433911851315,0.327513089834953,0.963414634146341,0.024390243902439
10354,2,50.6595744680851,84.0721649484536,52.0243902439024,76.4567901234568,CA,No,Title I schoolwide school,95,452,1.08407079646018,67.3658697082693,64.2405901836796,0.0210526315789474,0.0210526315789474,0.936842105263158,0.502911912804087
10354,3,75.6078431372549,106.049504950495,78.6770833333333,100.232323232323,CA,No,Title I schoolwide school,102,452,1.08407079646018,90.828674043875,89.4547032828282,0.0702975460582373,0.315788748799468,0.92156862745098,0.0588235294117647
10354,4,94.5666666666667,140.769230769231,87.990099009901,129.479591836735,CA,No,Title I schoolwide school,91,452,1.08407079646018,117.667948717949,108.734845423318,0,0,0.934065934065934,0.0659340659340659
10354,5,106.426829268293,130.214285714286,101.164835164835,108.451612903226,CA,No,Title I schoolwide school,82,452,1.08407079646018,118.32055749129,104.808224034031,0.0121951219512195,0.242433532425112,0.939024390243902,0.024390243902439
10355,1,20.0967741935484,37.0105263157895,19.3538461538462,28.5909090909091,CA,Yes,Title I schoolwide school,98,454,1.25770925110132,28.553650254669,23.9723776223777,0.127895250772939,0.0102040816326531,0.979591836734694,0.0102040816326531
10355,2,53.5421686746988,79.2317073170732,47.6666666666667,71.1904761904762,CA,Yes,Title I schoolwide school,83,454,1.25770925110132,66.386937995886,59.4285714285715,0.0685236803393217,0.216181234486256,0.963855421686747,0.0240963855421687
10355,3,54.7666666666667,82.6885245901639,65.4313725490196,87.6470588235294,CA,Yes,Title I schoolwide school,88,454,1.25770925110132,68.7275956284153,76.5392156862745,0.00799521544261264,0,0.965909090909091,0.0340909090909091
10355,4,74.9767441860465,113.574468085106,70.6229508196721,100.568965517241,CA,Yes,Title I schoolwide school,77,454,1.25770925110132,94.2756061355763,85.5959581684566,0.0430962091393921,0.012987012987013,0.961038961038961,0.025974025974026
10355,5,77.9019607843137,101.679245283019,68.9444444444444,90.75,CA,Yes,Title I schoolwide school,108,454,1.25770925110132,89.7906030336664,79.8472222222222,0.0749541570187654,0,0.962962962962963,0.037037037037037
10356,1,18.3793103448276,29.3611111111111,15.6153846153846,24.6666666666667,CA,No,Title I schoolwide school,40,244,1.11065573770492,23.8702107279694,20.1410256410257,0.0168682986469747,0.025,0.95,0.192853193173742
10356,2,44.1458333333333,67.2291666666667,50.78125,71.4333333333333,CA,No,Title I schoolwide school,51,244,1.11065573770492,55.6875,61.1072916666667,0.0196078431372549,0.0392156862745098,0.941176470588235,0
10356,3,72.4651162790698,94.4888888888889,68.5,94.6428571428571,CA,No,Title I schoolwide school,47,244,1.11065573770492,83.4770025839794,81.5714285714286,0.191490943100013,0,0.936170212765957,0.0638297872340426
10356,4,79.9285714285714,112.37037037037,89.7837837837838,131.763157894737,CA,No,Title I schoolwide school,32,244,1.11065573770492,96.1494708994707,110.77347083926,0.0625,0.03125,0.84375,0.03125
10356,5,102.567567567568,125.666666666667,95.8095238095238,121.1,CA,No,Title I schoolwide school,40,244,1.11065573770492,114.117117117118,108.454761904762,0.05,0.025,0.9,0.844576293819314
10357,1,10.0483870967742,11.3292682926829,9.31707317073171,11.8392857142857,CA,No,Title I schoolwide school,88,375,1.344,10.6888276947285,10.5781794425087,0.0491584151419851,0.25,0.715909090909091,0.0113636363636364
10357,2,32.5974025974026,61.475,21.0980392156863,34.7424242424242,CA,No,Title I schoolwide school,83,375,1.344,47.0362012987013,27.9202317290553,0.0549983118359677,0.337349397590361,0.650602409638554,0.3971730123565
10357,3,42.35,67.6166666666667,52.6818181818182,70.5,CA,No,Title I schoolwide school,61,375,1.344,54.9833333333334,61.5909090909091,0.148961808084786,0.360655737704918,0.622950819672131,0.0163934426229508
10357,4,74.2463768115942,105.861111111111,54.7317073170732,84.4363636363636,CA,No,Title I schoolwide school,73,375,1.344,90.0537439613526,69.5840354767184,0.0803924512498819,0.36986301369863,0.63013698630137,0.952520474240386
10357,5,95.0882352941177,107.055555555556,96.0851063829787,99.3620689655172,CA,No,Title I schoolwide school,70,375,1.344,101.071895424837,97.7235876742479,0,0.371428571428571,0.6,0.598338753404621
10358,1,33.195652173913,57.2087912087912,47.4927536231884,67.7910447761194,CA,No,Not a Title I school,92,391,0.161125319693095,45.2022216913521,57.6418991996539,0.0434782608695652,0.0108695652173913,0.141304347826087,0.684782608695652
10358,2,76.6,112.642857142857,86.85,119.556962025316,CA,No,Not a Title I school,69,391,0.161125319693095,94.6214285714285,103.203481012658,0.0434782608695652,0.359779848710351,0.0434782608695652,0.681159420289855
10358,3,70.9,104.727272727273,56,84.4,CA,No,Not a Title I school,86,391,0.161125319693095,87.8136363636365,70.2,0.0348837209302326,0.0116279069767442,0.174418604651163,0.651162790697675
10358,4,91.1666666666667,129,101,147.285714285714,CA,No,Not a Title I school,74,391,0.161125319693095,110.083333333333,124.142857142857,0.0675675675675676,0.0540540540540541,0.162162162162162,0.635135135135135
10358,5,116.375,106.571428571429,153.962962962963,113.166666666667,CA,No,Not a Title I school,70,391,0.161125319693095,111.473214285715,133.564814814815,0.0857142857142857,0.334141181913148,0.142857142857143,0.685714285714286
10359,1,33.0579710144928,53.9154929577465,32.1428571428571,55.8301886792453,CA,No,Not a Title I school,71,316,0.45253164556962,43.4867319861197,43.9865229110512,0.154929577464789,0.028169014084507,0.380281690140845,0.408450704225352
10359,2,69.864406779661,102.847457627119,61.8703703703704,92.8947368421053,CA,No,Not a Title I school,59,316,0.45253164556962,86.35593220339,77.3825536062379,0.0847457627118644,0.0508474576271187,0.457627118644068,0.305084745762712
10359,3,92.8507462686567,119.893939393939,97.1489361702128,124.478260869565,CA,No,Not a Title I school,68,316,0.45253164556962,106.372342831298,110.813598519889,0.117647058823529,0.0294117647058824,0.352941176470588,0.367647058823529
10359,4,105.983606557377,144.177419354839,111.333333333333,157.609756097561,CA,No,Not a Title I school,62,316,0.45253164556962,125.080512956108,134.471544715447,0.0967741935483871,0.0161290322580645,0.403225806451613,0.419354838709677
10359,5,124.218181818182,137.745454545455,120.31914893617,131.977777777778,CA,No,Not a Title I school,56,316,0.45253164556962,130.981818181819,126.148463356974,0.196428571428571,0.0535714285714286,0.321428571428571,0.339285714285714
10360,1,13.4285714285714,22.7857142857143,16.8888888888889,19.1304347826087,CA,No,Title I schoolwide school,29,185,1.19459459459459,18.1071428571429,18.0096618357488,0.0131084439021085,0.0860655871538555,0.931034482758621,0.0689655172413793
10360,2,37.695652173913,69.1428571428571,30.9230769230769,56.5,CA,No,Title I schoolwide school,28,185,1.19459459459459,53.419254658385,43.7115384615385,0.206129317441573,0.0546254337909594,1,0.162175368275355
10360,3,76.0769230769231,138.346153846154,69.5416666666667,127.32,CA,No,Title I schoolwide school,27,185,1.19459459459459,107.211538461539,98.4308333333333,0.037037037037037,0.51551987807559,0.962962962962963,0.646566488755427
10360,4,75.7647058823529,110.029411764706,89.7692307692308,116.285714285714,CA,No,Title I schoolwide school,34,185,1.19459459459459,92.8970588235295,103.027472527472,0.0750699568263318,0.145594514406646,1,0.952916571324081
10360,5,113.942857142857,128.171428571429,94.0967741935484,111.633333333333,CA,No,Title I schoolwide school,35,185,1.19459459459459,121.057142857143,102.865053763441,0.0330006006477832,0.0815811812636853,1,0.65852343325465
10361,1,37.2197802197802,59.8913043478261,34.2758620689655,51.8225806451613,CA,No,Not a Title I school,95,454,0.092511013215859,48.5555422838032,43.0492213570634,0.0526315789473684,0.0105263157894737,0.0631578947368421,0.768421052631579
10361,2,88.6,118.702380952381,66.2537313432836,98.4657534246575,CA,No,Not a Title I school,87,454,0.092511013215859,103.65119047619,82.3597423839706,0.0574712643678161,0,0.0919540229885057,0.816091954022989
10361,3,104.089887640449,136.913043478261,118.565217391304,135.840579710145,CA,No,Not a Title I school,89,454,0.092511013215859,120.501465559355,127.202898550725,0.0674157303370787,0.264408012239046,0.112359550561798,0.775280898876405
10361,4,128.077777777778,183.922222222222,115.64,161.397260273973,CA,No,Not a Title I school,91,454,0.092511013215859,156,138.518630136987,0.0769230769230769,0.032967032967033,0.043956043956044,0.758241758241758
10361,5,127.901098901099,142.54347826087,130.810126582278,139.103896103896,CA,No,Not a Title I school,92,454,0.092511013215859,135.222288580985,134.957011343087,0.141304347826087,0.0108695652173913,0.0869565217391304,0.706521739130435
10362,1,36.578125,56.6119402985075,30.6603773584906,44.4339622641509,CA,No,Not a Title I school,69,262,0.381679389312977,46.5950326492538,37.5471698113208,0.0289855072463768,0.173913043478261,0.246376811594203,0.391304347826087
10362,2,66.8297872340426,90.26,77.5555555555556,110.722222222222,CA,No,Not a Title I school,49,262,0.381679389312977,78.5448936170213,94.1388888888888,0.0408163265306122,0.183673469387755,0.346938775510204,0.346938775510204
10362,3,92.8039215686274,129.725490196078,87.0789473684211,114,CA,No,Not a Title I school,52,262,0.381679389312977,111.264705882353,100.539473684211,0.0384615384615385,0.288461538461538,0.346153846153846,0.269230769230769
10362,4,111.947368421053,161.162162162162,102.608695652174,150.209302325581,CA,No,Not a Title I school,39,262,0.381679389312977,136.554765291608,126.408998988878,0.0512820512820513,0.358974358974359,0.205128205128205,0.230769230769231
10362,5,115.372549019608,128.803921568627,124.730769230769,133.928571428571,CA,No,Not a Title I school,53,262,0.381679389312977,122.088235294118,129.32967032967,0.0377358490566038,0.39622641509434,0.264150943396226,0.207547169811321
10363,1,45.6033519553073,67.4444444444444,46.648275862069,63.9305555555556,CA,Yes,Title I schoolwide school,181,839,0.630512514898689,56.5238981998759,55.2894157088123,0.0662983425414365,0.0441988950276243,0.364640883977901,0.447513812154696
10363,2,84.3430232558139,111.213017751479,84.3899371069182,113.269938650307,CA,Yes,Title I schoolwide school,175,839,0.630512514898689,97.7780205036465,98.8299378786126,0.102857142857143,0.08,0.394285714285714,0.354285714285714
10363,3,78.0909090909091,102.636363636364,104.062992125984,130.491935483871,CA,Yes,Title I schoolwide school,171,839,0.630512514898689,90.3636363636365,117.277463804928,0.0994152046783626,0.087719298245614,0.368421052631579,0.39766081871345
10363,4,87.65,120.045454545455,88.8888888888889,123.4,CA,Yes,Title I schoolwide school,174,839,0.630512514898689,103.847727272728,106.144444444444,0.0862068965517242,0.0574712643678161,0.32183908045977,0.459770114942529
10363,5,83.0833333333333,99.1818181818182,90,105.961538461538,CA,Yes,Title I schoolwide school,138,839,0.630512514898689,91.1325757575758,97.980769230769,0.115942028985507,0.0434782608695652,0.398550724637681,0.369565217391304
10364,1,14.6470588235294,29.24,20.9056603773585,31.7155172413793,CA,No,Title I schoolwide school,124,623,1.17174959871589,21.9435294117647,26.3105888093689,0.0161290322580645,0.516983437072219,0.661290322580645,0.298387096774194
10364,2,55.359375,93.0393700787402,41.5495495495495,73.1929824561404,CA,No,Title I schoolwide school,126,623,1.17174959871589,74.1993725393701,57.371266002845,0.00793650793650794,0.00793650793650794,0.76984126984127,0.198412698412698
10364,3,46.9111111111111,73.3333333333333,74.6666666666667,106.542056074766,CA,No,Title I schoolwide school,118,623,1.17174959871589,60.1222222222222,90.6043613707164,0.0169491525423729,0.0254237288135593,0.754237288135593,0.194915254237288
10364,4,51.8648648648649,85.2790697674419,82.3645833333333,121.989898989899,CA,No,Title I schoolwide school,134,623,1.17174959871589,68.5719673161534,102.177241161616,0.00746268656716418,0.00746268656716418,0.791044776119403,0.17910447761194
10364,5,70.8260869565217,90.9111111111111,99.0366972477064,122.271929824561,CA,No,Title I schoolwide school,121,623,1.17174959871589,80.8685990338164,110.654313536134,0.00826446280991736,0.652826895585458,0.826446280991736,0.140495867768595
10365,1,27.2674418604651,49.9404761904762,30.6,49.1458333333333,CA,No,Title I schoolwide school,87,334,0.766467065868264,38.6039590254707,39.8729166666667,0.0689655172413793,0.0114942528735632,0.540229885057471,0.35632183908046
10365,2,56.9464285714286,91.9824561403509,76.9016393442623,98.672131147541,CA,No,Title I schoolwide school,56,334,0.766467065868264,74.4644423558898,87.7868852459017,0.0535714285714286,0.0178571428571429,0.589285714285714,0.321428571428571
10365,3,88.2537313432836,116.119402985075,78.3783783783784,110.170731707317,CA,No,Title I schoolwide school,66,334,0.766467065868264,102.186567164179,94.2745550428477,0.0757575757575758,0.0151515151515152,0.621212121212121,0.242424242424242
10365,4,95.8823529411765,136.940298507463,100.681818181818,137.66,CA,No,Title I schoolwide school,68,334,0.766467065868264,116.41132572432,119.170909090909,0.0588235294117647,0.0147058823529412,0.558823529411765,0.352941176470588
10365,5,89,109.125,101.647058823529,110.911111111111,CA,No,Title I schoolwide school,57,334,0.766467065868264,99.0625,106.27908496732,0.105263157894737,0.0175438596491228,0.56140350877193,0.280701754385965
10366,1,22.075,29.3469387755102,22.9777777777778,33.2459016393443,CA,No,Title I schoolwide school,49,283,1.28975265017668,25.7109693877551,28.1118397085611,0.0590794902037607,0.571428571428571,0.346938775510204,0.0204081632653061
10366,2,44.2272727272727,65.4489795918367,33.8461538461538,50.4038461538462,CA,No,Title I schoolwide school,53,283,1.28975265017668,54.8381261595547,42.125,0.127120548799474,0.69811320754717,0.264150943396226,0.0188679245283019
10366,3,62.0757575757576,83.3239436619718,52.8863636363636,83.375,CA,No,Title I schoolwide school,75,283,1.28975265017668,72.6998506188647,68.1306818181818,0.172599086125866,0.493333333333333,0.426666666666667,0.0266666666666667
10366,4,63.1296296296296,98.3166666666667,72.9193548387097,114.637931034483,CA,No,Title I schoolwide school,61,283,1.28975265017668,80.7231481481482,93.7786429365964,0.00894526021851344,0.557377049180328,0.426229508196721,0.0163934426229508
10366,5,82.2045454545455,98.7441860465116,73.0975609756098,86.9230769230769,CA,No,Title I schoolwide school,45,283,1.28975265017668,90.4743657505285,80.0103189493433,0.101995092583889,0.644444444444445,0.311111111111111,0.206058596997684
10367,1,50.2365591397849,71.3092783505155,49.9204545454545,65.7752808988764,CA,No,Not a Title I school,96,456,0.0789473684210526,60.7729187451502,57.8478677221655,0.135416666666667,0.0208333333333333,0.09375,0.71875
10367,2,100.150537634409,135.065217391304,97.25,119.25,CA,No,Not a Title I school,93,456,0.0789473684210526,117.607877512857,108.25,0.118279569892473,0.0877588179267668,0.118279569892473,0.720430107526882
10367,3,118.5,143.444444444444,116.12676056338,145.975,CA,No,Not a Title I school,88,456,0.0789473684210526,130.972222222222,131.05088028169,0.0681818181818182,0.0340909090909091,0.0681818181818182,0.761363636363636
10367,4,127.377777777778,185.943820224719,117.230769230769,167.571428571429,CA,No,Not a Title I school,89,456,0.0789473684210526,156.660799001249,142.401098901099,0.0898876404494382,0.148947889785081,0.0561797752808989,0.797752808988764
10367,5,142.829545454545,151.144444444444,136.845070422535,147.479452054795,CA,No,Not a Title I school,90,456,0.0789473684210526,146.986994949495,142.162261238665,0.0777777777777778,0.0111111111111111,0.0444444444444444,0.855555555555556
10368,1,27.325,57.3684210526316,20.4883720930233,41.5909090909091,CA,No,Title I schoolwide school,43,286,1.13986013986014,42.3467105263158,31.0396405919662,0.0600596701939576,0.0556791160935829,1,0.616977220468088
10368,2,60.3962264150943,96.7169811320755,66.9285714285714,97.1851851851852,CA,No,Title I schoolwide school,54,286,1.13986013986014,78.5566037735849,82.0568783068783,0.0925925925925926,0.314938446359842,0.888888888888889,0.0185185185185185
10368,3,90.3260869565217,123.913043478261,90.2380952380952,108.136363636364,CA,No,Title I schoolwide school,48,286,1.13986013986014,107.119565217391,99.1872294372296,0.0208333333333333,0.0208333333333333,0.958333333333333,0.452111145932451
10368,4,101.745098039216,135.244897959184,97.5476190476191,135.818181818182,CA,No,Title I schoolwide school,56,286,1.13986013986014,118.4949979992,116.682900432901,0.0357142857142857,0.0178571428571429,0.946428571428571,0.46589742397929
10368,5,118.47619047619,136.709677419355,110.692307692308,136.121951219512,CA,No,Title I schoolwide school,44,286,1.13986013986014,127.592933947773,123.40712945591,0.0227272727272727,0,0.931818181818182,0.960120217017374
10369,1,14.0972222222222,27.8470588235294,15.375,19.2857142857143,CA,No,Title I schoolwide school,87,474,1.30379746835443,20.9721405228758,17.3303571428572,0.0114942528735632,0.478694087669866,0.977011494252874,0.479516478911792
10369,2,43.5181818181818,70.7909090909091,37.2972972972973,55.972972972973,CA,No,Title I schoolwide school,112,474,1.30379746835443,57.1545454545455,46.6351351351351,0.0178571428571429,0.280098058945375,0.946428571428571,0.0178571428571429
10369,3,69.2,95.1649484536082,66.4230769230769,91.8888888888889,CA,No,Title I schoolwide school,103,474,1.30379746835443,82.1824742268041,79.1559829059829,0.0194174757281553,0.223902722636089,0.970873786407767,0.769324014365177
10369,4,73.5813953488372,105.012048192771,81.7472527472527,117.359550561798,CA,No,Title I schoolwide school,87,474,1.30379746835443,89.2967217708041,99.5534016545253,0,0.362599680487987,0.988505747126437,0.0114942528735632
10369,5,105.638554216867,130.52380952381,85.5064935064935,100.92,CA,No,Title I schoolwide school,85,474,1.30379746835443,118.081181870339,93.2132467532468,0.196953612480501,0.0848106385932363,0.952941176470588,0.0470588235294118
10370,1,21.5686274509804,37.1754385964912,22.7291666666667,31.6551724137931,CA,No,Title I schoolwide school,58,275,1.21454545454545,29.3720330237358,27.1921695402299,0.0344827586206897,0.120689655172414,0.775862068965517,0.0689655172413793
10370,2,55.0392156862745,82.9622641509434,56.7924528301887,79.1851851851852,CA,No,Title I schoolwide school,52,275,1.21454545454545,69.000739918609,67.988819007687,0.0769230769230769,0.0961538461538462,0.711538461538462,0.0961538461538462
10370,3,74.3333333333333,95.3606557377049,73.8510638297872,86.3333333333333,CA,No,Title I schoolwide school,60,275,1.21454545454545,84.8469945355191,80.0921985815602,0.05,0.0833333333333333,0.8,0.05
10370,4,99.6888888888889,129.47619047619,92.8367346938775,122.48,CA,No,Title I schoolwide school,45,275,1.21454545454545,114.582539682539,107.658367346939,0.0444444444444444,0.0888888888888889,0.777777777777778,0.0444444444444444
10370,5,115.459016393443,131.71875,94.525,106.951219512195,CA,No,Title I schoolwide school,60,275,1.21454545454545,123.588883196722,100.738109756098,0.1,0.05,0.766666666666667,0.05
10371,1,12.2325581395349,20.1521739130435,18.7333333333333,22.4117647058824,CA,No,Title I schoolwide school,51,328,1.19207317073171,16.1923660262892,20.5725490196079,0.0784313725490196,0,0.823529411764706,0.0980392156862745
10371,2,45.5,78.0333333333333,39.027027027027,67.1666666666667,CA,No,Title I schoolwide school,65,328,1.19207317073171,61.7666666666667,53.0968468468469,0.0769230769230769,0.0461538461538462,0.846153846153846,0.0153846153846154
10371,3,69.6811594202899,101.029411764706,61.6166666666667,86.6349206349206,CA,No,Title I schoolwide school,72,328,1.19207317073171,85.355285592498,74.1257936507937,0.0277777777777778,0.0416666666666667,0.902777777777778,0.0277777777777778
10371,4,94.3913043478261,136.36231884058,81.7543859649123,120.75,CA,No,Title I schoolwide school,75,328,1.19207317073171,115.376811594203,101.252192982456,0.0133333333333333,0.0133333333333333,0.92,0.0266666666666667
10371,5,103.322580645161,123.507936507937,107.784615384615,117.64406779661,CA,No,Title I schoolwide school,65,328,1.19207317073171,113.415258576549,112.714341590613,0,0.0461538461538462,0.892307692307692,0.0615384615384615
10372,1,18.72,41,21.4615384615385,42.75,CA,No,Title I schoolwide school,27,125,1.112,29.86,32.1057692307693,0.0740740740740741,0.394059268062645,0.888888888888889,0.037037037037037
10372,2,55.3571428571429,88.3333333333333,53.0416666666667,80.4545454545455,CA,No,Title I schoolwide school,16,125,1.112,71.8452380952381,66.7481060606061,0.00890552956195606,0.383530732501354,0.9375,0.0625
10372,3,65.7,75.5833333333333,90.8181818181818,119.5,CA,No,Title I schoolwide school,21,125,1.112,70.6416666666667,105.159090909091,0.183712844597571,0.0476190476190476,0.904761904761905,0.0476190476190476
10372,4,110.136363636364,92.1666666666667,60.65,103.3,CA,No,Title I schoolwide school,23,125,1.112,101.151515151515,81.975,0.0797254242094824,0.671973934798492,0.869565217391304,0.0869565217391304
10372,5,102.2,71.75,105.904761904762,127.15,CA,No,Title I schoolwide school,21,125,1.112,86.975,116.527380952381,0.0476190476190476,0.0296187702899642,0.904761904761905,0.0476190476190476
10373,1,4.92857142857143,17.8666666666667,11,23.8571428571429,CA,No,Title I schoolwide school,17,109,1.91743119266055,11.3976190476191,17.4285714285715,0.175407205359671,0.235294117647059,0.470588235294118,0.235294117647059
10373,2,43.5,66.5909090909091,30,58.6153846153846,CA,No,Title I schoolwide school,19,109,1.91743119266055,55.0454545454546,44.3076923076923,0.181201335895425,0.0526315789473684,0.526315789473684,0.315789473684211
10373,3,71.6521739130435,96.9090909090909,66.4210526315789,104.736842105263,CA,No,Title I schoolwide school,22,109,1.91743119266055,84.2806324110672,85.578947368421,0.0454545454545455,0.0454545454545455,0.454545454545455,0.318181818181818
10373,4,85.36,114.111111111111,90.5,139.631578947368,CA,No,Title I schoolwide school,27,109,1.91743119266055,99.7355555555555,115.065789473684,0.0787236755025619,0.222222222222222,0.444444444444444,0.296296296296296
10373,5,95.1363636363636,115.545454545455,91.8518518518518,108.925925925926,CA,No,Title I schoolwide school,24,109,1.91743119266055,105.340909090909,100.388888888889,0.194734078748662,0.0416666666666667,0.75,0.208333333333333
10374,1,26.5581395348837,41.3953488372093,31.5789473684211,41.8421052631579,CA,No,Title I schoolwide school,45,189,1.01587301587302,33.9767441860465,36.7105263157895,0.0666666666666667,0.866666666666667,0.0444444444444444,0.49348155484099
10374,2,59.5454545454545,84.375,56.1578947368421,73.2424242424242,CA,No,Title I schoolwide school,38,189,1.01587301587302,71.9602272727273,64.7001594896332,0.0263157894736842,0.789473684210526,0.157894736842105,0.0263157894736842
10374,3,77.3548387096774,101.6,63.8666666666667,101.58064516129,CA,No,Title I schoolwide school,35,189,1.01587301587302,89.4774193548387,82.7236559139783,0.0562325169721647,0.885714285714286,0.114285714285714,0.433046157566356
10374,4,102.151515151515,121.78125,89.6666666666667,105.904761904762,CA,No,Title I schoolwide school,38,189,1.01587301587302,111.966382575758,97.7857142857144,0.0161591873256163,0.68421052631579,0.210526315789474,1
10374,5,108.096774193548,119.774193548387,101.205882352941,109.714285714286,CA,No,Title I schoolwide school,33,189,1.01587301587302,113.935483870968,105.460084033614,0,0.848484848484848,0.0606060606060606,0.0303030303030303
10375,1,29.0416666666667,38.2682926829268,18.9322033898305,26.5084745762712,CA,No,Title I schoolwide school,80,374,1.00267379679144,33.6549796747968,22.7203389830509,0.025,0.15,0.7125,0.0875
10375,2,56.3947368421053,85.9452054794521,53.2769230769231,79.7936507936508,CA,No,Title I schoolwide school,76,374,1.00267379679144,71.1699711607787,66.535286935287,0.0263157894736842,0.118421052631579,0.723684210526316,0.0789473684210526
10375,3,76.1486486486486,103,77.4285714285714,101.274193548387,CA,No,Title I schoolwide school,73,374,1.00267379679144,89.5743243243243,89.3513824884792,0.0273972602739726,0.0547945205479452,0.726027397260274,0.150684931506849
10375,4,95.6805555555556,132.555555555556,84.3150684931507,124.68,CA,No,Title I schoolwide school,74,374,1.00267379679144,114.118055555556,104.497534246575,0.0135135135135135,0.0810810810810811,0.702702702702703,0.121621621621622
10375,5,103.205882352941,120.561643835616,98.1014492753623,116.04347826087,CA,No,Title I schoolwide school,71,374,1.00267379679144,111.883763094279,107.072463768116,0.028169014084507,0.140845070422535,0.71830985915493,0.0704225352112676
10376,1,22.4444444444444,39.1666666666667,20.8,29.2203389830508,CA,No,Title I schoolwide school,65,309,1.00647249190939,30.8055555555556,25.0101694915254,0.0615384615384615,0.0461538461538462,0.753846153846154,0.0923076923076923
10376,2,66.5645161290323,91.28125,54.5636363636364,85.3265306122449,CA,No,Title I schoolwide school,64,309,1.00647249190939,78.9228830645162,69.9450834879407,0.015625,0.015625,0.890625,0.0625
10376,3,82.2575757575758,112.636363636364,73,109.830508474576,CA,No,Title I schoolwide school,66,309,1.00647249190939,97.4469696969699,91.415254237288,0.0151515151515152,0.0757575757575758,0.787878787878788,0.106060606060606
10376,4,99.1016949152542,158.610169491525,94.7,143.30612244898,CA,No,Title I schoolwide school,59,309,1.00647249190939,128.85593220339,119.00306122449,0.0921891228390543,0.0338983050847458,0.88135593220339,0.0847457627118644
10376,5,104.490909090909,130.803571428571,112.22,126.25,CA,No,Title I schoolwide school,55,309,1.00647249190939,117.64724025974,119.235,0.0181818181818182,0.0363636363636364,0.890909090909091,0.0545454545454545
10377,1,16.1566265060241,33.5777777777778,22.6444444444444,36.6304347826087,CA,No,Title I schoolwide school,90,472,1.14830508474576,24.867202141901,29.6374396135266,0.0714249714921695,0.257355153389169,0.955555555555556,0.0444444444444444
10377,2,42.5961538461538,71.049504950495,54.375,80.3666666666667,CA,No,Title I schoolwide school,103,472,1.14830508474576,56.8228293983244,67.3708333333334,0.0693891437642805,0,0.912621359223301,0.0679611650485437
10377,3,63.9897959183673,96.9583333333333,60.0833333333333,91.3684210526316,CA,No,Title I schoolwide school,98,472,1.14830508474576,80.4740646258503,75.7258771929825,0.113860764554908,0,0.928571428571429,0.0510204081632653
10377,4,95.4081632653061,132.833333333333,85,111.455696202532,CA,No,Title I schoolwide school,98,472,1.14830508474576,114.12074829932,98.227848101266,0.199118851890745,0.0102040816326531,0.928571428571429,0.0204081632653061
10377,5,105.192771084337,121.5875,96.5897435897436,109.131578947368,CA,No,Title I schoolwide school,83,472,1.14830508474576,113.390135542169,102.860661268556,0.104381323617809,0.267044778392646,0.939759036144578,0.036144578313253
10378,1,20.7710843373494,43.5975609756098,20.1285714285714,27.7012987012987,CA,No,Title I schoolwide school,87,500,1.292,32.1843226564796,23.9149350649351,0.0574712643678161,0.0229885057471264,0.896551724137931,0.0114942528735632
10378,2,61.1559633027523,89.2692307692308,66.3454545454545,80.8333333333333,CA,No,Title I schoolwide school,108,500,1.292,75.2125970359916,73.5893939393939,0.0462962962962963,0.391461748462662,0.916666666666667,0.0185185185185185
10378,3,65.530612244898,98.8275862068966,68.4230769230769,88.6708860759494,CA,No,Title I schoolwide school,100,500,1.292,82.1790992258973,78.5469814995132,0.03,0.02,0.91,0.03
